"Opioid Inclusion Table - Finalized by HealthInsight. Revision Date  May 25, 2017",,,,,,,,,,,,,,
Exclude HTPP All,"Exclude HTPP Pill Ct (Measure part 1, part 2)",Exclude PIP All,NDC_Numeric,NDC,Product_Name,Generic_Drug_Name,Master_Form,Class,Drug,LongShortActing,DEAClassCode,Strength_Per_Unit,UOM,MME_Conversion_Factor
,,,58016027625,58016027625,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027627,58016027627,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027628,58016027628,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027630,58016027630,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027636,58016027636,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027640,58016027640,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027642,58016027642,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027645,58016027645,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027650,58016027650,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027656,58016027656,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027660,58016027660,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027667,58016027667,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027671,58016027671,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027673,58016027673,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027680,58016027680,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027684,58016027684,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027689,58016027689,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027690,58016027690,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027692,58016027692,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016027699,58016027699,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016036916,58016036916,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016043600,58016043600,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016043602,58016043602,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016043603,58016043603,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016043630,58016043630,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016043660,58016043660,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016043690,58016043690,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,58016049500,58016049500,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049502,58016049502,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049503,58016049503,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049504,58016049504,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049520,58016049520,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049528,58016049528,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049530,58016049530,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049540,58016049540,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049550,58016049550,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049556,58016049556,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049560,58016049560,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049571,58016049571,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049573,58016049573,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049580,58016049580,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049584,58016049584,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049589,58016049589,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049590,58016049590,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049591,58016049591,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049592,58016049592,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049593,58016049593,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016049599,58016049599,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016063200,58016063200,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063202,58016063202,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063204,58016063204,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063206,58016063206,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063209,58016063209,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063210,58016063210,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063212,58016063212,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063214,58016063214,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063215,58016063215,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063216,58016063216,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063218,58016063218,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063220,58016063220,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063221,58016063221,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063224,58016063224,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063225,58016063225,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063228,58016063228,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063230,58016063230,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063240,58016063240,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063242,58016063242,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063245,58016063245,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063250,58016063250,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063256,58016063256,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063260,58016063260,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063275,58016063275,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063280,58016063280,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063284,58016063284,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063290,58016063290,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063292,58016063292,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016063299,58016063299,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016066200,58016066200,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066202,58016066202,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066204,58016066204,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066206,58016066206,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066209,58016066209,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066210,58016066210,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066212,58016066212,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066214,58016066214,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066215,58016066215,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066216,58016066216,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066218,58016066218,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066220,58016066220,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066221,58016066221,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066224,58016066224,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066225,58016066225,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066228,58016066228,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066230,58016066230,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066240,58016066240,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066242,58016066242,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066245,58016066245,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066250,58016066250,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066256,58016066256,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066260,58016066260,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066275,58016066275,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066280,58016066280,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066284,58016066284,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066290,58016066290,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066292,58016066292,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016066299,58016066299,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016075800,58016075800,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075802,58016075802,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075803,58016075803,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075804,58016075804,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075812,58016075812,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075814,58016075814,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075815,58016075815,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075816,58016075816,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075820,58016075820,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075825,58016075825,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075828,58016075828,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075830,58016075830,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075835,58016075835,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075840,58016075840,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075842,58016075842,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075845,58016075845,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075850,58016075850,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075856,58016075856,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075860,58016075860,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075870,58016075870,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075873,58016075873,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075875,58016075875,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075884,58016075884,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075889,58016075889,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075890,58016075890,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016075899,58016075899,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016079300,58016079300,LORTAB,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016079330,58016079330,LORTAB,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016079360,58016079360,LORTAB,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016079390,58016079390,LORTAB,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016084500,58016084500,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016084530,58016084530,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016084560,58016084560,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016084590,58016084590,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,58016092800,58016092800,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016092802,58016092802,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016092830,58016092830,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016092860,58016092860,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016092890,58016092890,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,58016094900,58016094900,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094902,58016094902,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094910,58016094910,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094912,58016094912,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094915,58016094915,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094920,58016094920,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094925,58016094925,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094930,58016094930,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094940,58016094940,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094950,58016094950,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094960,58016094960,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094970,58016094970,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,58016094980,58016094980,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
